iata,name,city,state,country,latitude,longitude
L67,USBP,Rialto,CA,USA,34.12934361,-117.4016303
L70,USBP,Agua Dulce,CA,USA,34.50415889,-118.3128561
L71,USBP,California City,CA,USA,35.15125306,-118.0166667
L72,USBP,Trona,CA,USA,35.81245333,-117.3272783
L75,USBP,Sulphur,LA,USA,30.13138889,-93.37611111
L83,USBP,Thibodaux,LA,USA,29.74779194,-90.83289889
L84,USBP,Lost Hills,CA,USA,35.62357083,-119.6862383
L92,USBP,Alamo,NV,USA,37.36246083,-115.1944622
LAA,USBP,Lamar,CO,USA,38.06969444,-102.6885
LAF,USBP,Lafayette,IN,USA,40.41231694,-86.93689889
LAL,USBP,Lakeland,FL,USA,27.98891667,-82.01855556
LAM,USBP,Los Alamos,NM,USA,35.87980194,-106.2694153
LAN,USBP,Lansing,MI,USA,42.7787,-84.58735806
LAR,USBP,Laramie,WY,USA,41.31205,-105.6749864
LAS,USBP,Las Vegas,NV,USA,36.08036111,-115.1523333
LAW,USBP,Lawton,OK,USA,34.56771444,-98.41663667
LAX,USBP,Los Angeles,CA,USA,33.94253611,-118.4080744
LBB,USBP,Lubbock,TX,USA,33.66363889,-101.8227778
LBE,USBP,Latrobe,PA,USA,40.27594,-79.40479722
LBF,USBP,North Platte,NE,USA,41.12621194,-100.6836542
LBL,USBP,Liberal,KS,USA,37.04420944,-100.9598611
LBO,USBP,Lebanon,MO,USA,37.64718056,-92.65375778
LBT,USBP,Lumberton,NC,USA,34.60991667,-79.05944444
LBX,USBP,Angleton,TX,USA,29.10863889,-95.46208056
LCG,USBP,Wayne,NE,USA,42.24188889,-96.98141667
LCH,USBP,Lake Charles,LA,USA,30.1260975,-93.22340361
LCI,USBP,Laconia,NH,USA,43.57272806,-71.41890028
LCK,USBP,Columbus,OH,USA,39.81375917,-82.92786472
LCQ,USBP,Lake City,FL,USA,30.18205556,-82.57686111
LDJ,USBP,Linden,NJ,USA,40.61744722,-74.24459417
LDM,USBP,Ludington,MI,USA,43.96253278,-86.40791528
LEB,USBP,Lebanon,NH,USA,43.62637222,-72.30426722
LEE,USBP,Leesburg,FL,USA,28.82274417,-81.80900722
LEM,USBP,Lemmon,SD,USA,45.91869722,-102.1061778
LEW,USBP,Auburn-Lewiston,ME,USA,44.04847278,-70.2835075
LEX,USBP,Lexington,KY,USA,38.03697222,-84.60538889
LFK,USBP,Lufkin,TX,USA,31.23401389,-94.75
LFT,USBP,Lafayette,LA,USA,30.20527972,-91.987655
LGA,USBP,New York,NY,USA,40.77724306,-73.87260917
LGB,USBP,Long Beach,CA,USA,33.81772222,-118.1516111
LGC,USBP,Lagrange,GA,USA,33.00884694,-85.07260556
LGD,USBP,La Grande,OR,USA,45.29020944,-118.0071108
LGU,USBP,Logan,UT,USA,41.78773083,-111.8526822
LHD,USBP,Anchorage,AK,USA,61.18000361,-149.9719322
LHM,USBP,Lincoln,CA,USA,38.90916111,-121.3513361
LHQ,USBP,Lancaster,OH,USA,39.75564722,-82.65711
LHV,USBP,Lock Haven,PA,USA,41.13618028,-77.42053556
LHX,USBP,La Junta,CO,USA,38.05134111,-103.5106908
LHZ,USBP,Louisburg,NC,USA,36.02334528,-78.33027139
LIC,USBP,Limon,CO,USA,39.272765,-103.6663392
LIH,USBP,Lihue,HI,USA,21.97598306,-159.3389581
LIT,USBP,Little Rock,AR,USA,34.72939611,-92.22424556
LJF,USBP,Litchfield,MN,USA,45.09712889,-94.50726833
LKP,USBP,Lake Placid,NY,USA,44.26447361,-73.96186639
LKR,USBP,Lancaster,SC,USA,34.72291667,-80.85458333
LKU,USBP,Louisa,VA,USA,38.00983333,-77.97013889
LKV,USBP,Lakeview,OR,USA,42.16111111,-120.3990703
LLJ,USBP,Challis,ID,USA,44.52297806,-114.2175642
LLQ,USBP,Monticello,AR,USA,33.6385525,-91.75101833
LLU,USBP,Lamar,MO,USA,37.4894925,-94.31150444
LMS,USBP,Louisville,MS,USA,33.14620944,-89.06247917
LMT,USBP,Klamath Falls,OR,USA,42.15614361,-121.7332081
LNA,USBP,Lantana,FL,USA,26.593,-80.08505556
LNC,USBP,Lancaster,TX,USA,32.57919111,-96.71905111
LND,USBP,Lander,WY,USA,42.81523611,-108.7298392
LNK,USBP,Lincoln,NE,USA,40.85097222,-96.75925
LNL,USBP,Land O' Lakes,WI,USA,46.15387722,-89.21194417
LNN,USBP,Willoughby,OH,USA,41.68391667,-81.39030556
LNP,USBP,Wise,VA,USA,36.98743194,-82.53017361
LNS,USBP,Lancaster,PA,USA,40.12171528,-76.29609778
LNY,USBP,Lanai City,HI,USA,20.78561111,-156.9514181
LOL,USBP,Lovelock,NV,USA,40.066405,-118.5651664
LOT,USBP,Chicago/Romeoville,IL,USA,41.60844444,-88.09094444
LOU,USBP,Louisville,KY,USA,38.228,-85.66372222
LOZ,USBP,London,KY,USA,37.08727778,-84.07677778
LPC,USBP,Lompoc,CA,USA,34.66561028,-120.4667883
LPR,USBP,Lorain/Elyria,OH,USA,41.34427778,-82.17763889
LQK,USBP,Pickens,SC,USA,34.80997222,-82.70288889
LQR,USBP,Larned,KS,USA,38.20809667,-99.08607306
LRD,USBP,Laredo,TX,USA,27.54373861,-99.46154361
LRG,USBP,Lincoln,ME,USA,45.36216083,-68.53474694
LRJ,USBP,Le Mars,IA,USA,42.77801778,-96.19368944
LRU,USBP,Las Cruces,NM,USA,32.28941667,-106.9219722
LSB,USBP,Lordsburg,NM,USA,32.33278083,-108.6909742
LSE,USBP,La Crosse,WI,USA,43.87937972,-91.25653778
LSK,USBP,Lusk,WY,USA,42.75380806,-104.4045536
LSN,USBP,Los Banos,CA,USA,37.06290556,-120.8692511
LUG,USBP,Lewisburg,TN,USA,35.506975,-86.80388611
LUK,USBP,Cincinnati,OH,USA,39.10334417,-84.41861417
LUL,USBP,Laurel,MS,USA,31.67255139,-89.17222417
LUP,USBP,Kalaupapa,HI,USA,21.21104028,-156.9735972
LVJ,USBP,Houston,TX,USA,29.52130556,-95.24216667
LVK,USBP,Livermore,CA,USA,37.69339944,-121.8203519
LVM,USBP,Livingston,MT,USA,45.69938889,-110.4483056
LVN,USBP,Minneapolis,MN,USA,44.62785361,-93.22810806
LVS,USBP,Las Vegas,NM,USA,35.65422222,-105.1423889
LWB,USBP,Lewisburg,WV,USA,37.85830556,-80.39947222
LWC,USBP,Lawrence,KS,USA,39.01115222,-95.21657694
LWD,USBP,Lamoni,IA,USA,40.63333306,-93.90217028
LWL,USBP,Wells,NV,USA,41.11853306,-114.9222661
LWM,USBP,Lawrence,MA,USA,42.71720944,-71.12343
LWS,USBP,Lewiston,ID,USA,46.37449806,-117.0153944
LWT,USBP,Lewistown,MT,USA,47.04913944,-109.4666006
LWV,USBP,Lawrenceville,IL,USA,38.76429639,-87.60549556
LXL,USBP,Little Falls,MN,USA,45.94943778,-94.34708472
LXN,USBP,Lexington,NE,USA,40.791,-99.77727778
LXT,USBP,Lee's Summit,MO,USA,38.95975,-94.37158333
LXV,USBP,Leadville,CO,USA,39.2202675,-106.3166906
LXY,USBP,Mexia,TX,USA,31.63983472,-96.51472222
LYH,USBP,Lynchburg,VA,USA,37.32668528,-79.20043056
LYO,USBP,Lyons,KS,USA,38.34261472,-98.22709639
LZU,USBP,Lawrenceville,GA,USA,33.97807611,-83.96237722
M01,USBP,Memphis,TN,USA,35.20069278,-90.05397694
M02,USBP,Dickson,TN,USA,36.12931722,-87.43007056
M03,USBP,Conway,AR,USA,35.08080778,-92.42496167
M04,USBP,Covington,TN,USA,35.583365,-89.58722167
M05,USBP,Caruthersville,MO,USA,36.17506917,-89.67508
M08,USBP,Bolivar,TN,USA,35.21445944,-89.04336222
M09,USBP,Piedmont,MO,USA,37.12671694,-90.7128975
M11,USBP,Crystal Springs,MS,USA,31.90293639,-90.36870222
M13,USBP,Poplarville,MS,USA,30.78602056,-89.50450694
M15,USBP,Linden,TN,USA,35.59590306,-87.87669361
M16,USBP,Raymond,MS,USA,32.30334111,-90.40848333
M17,USBP,Bolivar,MO,USA,37.59693194,-93.34765
M18,USBP,Hope,AR,USA,33.72008889,-93.65884556
M19,USBP,Newport,AR,USA,35.63771778,-91.17637556
M21,USBP,Greenville,KY,USA,37.22561111,-87.15752778
M22,USBP,Russellville,AL,USA,34.44953972,-87.71030833
M23,USBP,Newton,MS,USA,32.31181111,-89.13589194
M24,USBP,Wiggins,MS,USA,30.84324389,-89.15977333
M25,USBP,Mayfield,KY,USA,36.76911111,-88.58472222
M27,USBP,Waldron,AR,USA,34.87509944,-94.10993056
M29,USBP,Clifton,TN,USA,35.38507528,-87.96752833
M30,USBP,Metropolis,IL,USA,37.18588722,-88.75061
M32,USBP,Lake Village,AR,USA,33.3459775,-91.31569833
M33,USBP,Gallatin,TN,USA,36.37684472,-86.40875861
M34,USBP,Gilbertsville,KY,USA,37.00950028,-88.29586639
M36,USBP,Brinkley,AR,USA,34.88000194,-91.1764375
M37,USBP,Drew,MS,USA,33.77639167,-90.52500833
M39,USBP,Mena,AR,USA,34.54539444,-94.20265278
M40,USBP,Aberdeen-Amory,MS,USA,33.87374861,-88.48967833
M41,USBP,Holly Springs,MS,USA,34.80434611,-89.5211075
M43,USBP,Prentiss,MS,USA,31.59544583,-89.90619056
M44,USBP,Houston,MS,USA,33.89177944,-89.02367194
M46,USBP,Colstrip,MT,USA,45.85285,-106.7092722
M48,USBP,Houston,MO,USA,37.33009167,-91.97316944
M52,USBP,Lexington,TN,USA,35.65131944,-88.37893444
M53,USBP,Humboldt,TN,USA,35.80218,-88.87494944
M54,USBP,Lebanon,TN,USA,36.19041667,-86.31569444
M58,USBP,Monett,MO,USA,36.90621528,-94.01275833
M59,USBP,Richton,MS,USA,31.31739944,-88.93504778
M60,USBP,Augusta,AR,USA,35.27175278,-91.27040417
M65,USBP,Wynne,AR,USA,35.23160167,-90.76155111
M70,USBP,Pocahontas,AR,USA,36.24551111,-90.95520444
M72,USBP,New Albany,MS,USA,34.54722222,-89.02416667
M73,USBP,Almyra,AR,USA,34.41232833,-91.46634722
M75,USBP,Malta,MT,USA,48.36694167,-107.9193444
M76,USBP,Picayune,MS,USA,30.48748472,-89.65119306
M77,USBP,Nashville,AR,USA,33.99673833,-93.83813583
M78,USBP,Malvern,AR,USA,34.33331583,-92.76149944
M79,USBP,Rayville,LA,USA,32.48633611,-91.77087528
M82,USBP,Huntsville,AL,USA,34.85645028,-86.55621472
M83,USBP,West Point,MS,USA,33.58403556,-88.66668694
M89,USBP,Arkadelphia,AR,USA,34.09984639,-93.06611694
M91,USBP,Springfield,TN,USA,36.53726194,-86.92068917
M95,USBP,Fayette,AL,USA,33.71221972,-87.81504639
M97,USBP,Tunica,MS,USA,34.69232306,-90.35065389
M99,USBP,Benton,AR,USA,34.55656472,-92.60693972
MAC,USBP,Macon,GA,USA,32.82213889,-83.56202778
MAE,USBP,Madera,CA,USA,36.9857175,-120.1119844
MAF,USBP,Midland,TX,USA,31.94252778,-102.2019139
MAI,USBP,Marianna,FL,USA,30.83780556,-85.18188889
MAL,USBP,Malone,NY,USA,44.85365722,-74.32894972
MAO,USBP,Marion,SC,USA,34.18116667,-79.33472222
MAW,USBP,Malden,MO,USA,36.60055694,-89.99220278
MAZ,USBP,Mayaguez,PR,USA,18.25569444,-67.14847222
MBG,USBP,Mobridge,SD,USA,45.54650361,-100.4079192
MBL,USBP,Manistee,MI,USA,44.27319722,-86.2490025
MBO,USBP,Madison,MS,USA,32.43866444,-90.10309222
MBS,USBP,Saginaw,MI,USA,43.53291472,-84.07964722
MBT,USBP,Murfreesboro,TN,USA,35.87748444,-86.37753222
MBY,USBP,Moberly,MO,USA,39.46392583,-92.42759778
MCB,USBP,McComb,MS,USA,31.17845444,-90.47187528
MCD,USBP,Mackinac Island,MI,USA,45.86493444,-84.63734444
MCE,USBP,Merced,CA,USA,37.28472861,-120.5138858
MCG,USBP,McGrath,AK,USA,62.95287361,-155.6057625
MCI,USBP,Kansas City,MO,USA,39.29760528,-94.71390556
MCK,USBP,McCook,NE,USA,40.20638889,-100.5918056
MCN,USBP,Macon,GA,USA,32.69284944,-83.64921083
MCO,USBP,Orlando,FL,USA,28.42888889,-81.31602778
MCW,USBP,Mason City,IA,USA,43.1577925,-93.33126056
MCX,USBP,Monticello,IN,USA,40.70881639,-86.76676139
MCZ,USBP,Williamston,NC,USA,35.86219306,-77.17820278
MDD,USBP,Midland,TX,USA,32.03652444,-102.1010278
MDF,USBP,Mooreland,OK,USA,36.48475778,-99.19415778
MDH,USBP,Carbondale,IL,USA,37.77809583,-89.25203111
MDR,USBP,Medfra,AK,USA,63.10577694,-154.7189806
MDS,USBP,Madison,SD,USA,44.01597222,-97.08593333
MDT,USBP,Harrisburg,PA,USA,40.19349528,-76.76340361
MDW,USBP,Chicago,IL,USA,41.7859825,-87.75242444
MDZ,USBP,Medford,WI,USA,45.10097556,-90.30341
MEB,USBP,Maxton,NC,USA,34.79193917,-79.36584778
MEI,USBP,Meridian,MS,USA,32.33313333,-88.75120556
MEJ,USBP,Meade,KS,USA,37.27938889,-100.3563056
MEM,USBP,Memphis,TN,USA,35.04241667,-89.97666667
MER,USBP,Atwater,CA,USA,37.38048056,-120.5681889
MEV,USBP,Minden,NV,USA,39.00030889,-119.7508064
MEY,USBP,Mapleton,IA,USA,42.178295,-95.79364528
MFD,USBP,Mansfield,OH,USA,40.82141667,-82.51663889
MFE,USBP,McAllen,TX,USA,26.17583333,-98.23861111
MFI,USBP,Marshfield,WI,USA,44.63687972,-90.18932667
MFR,USBP,Medford,OR,USA,42.37422778,-122.8734978
MFV,USBP,Melfa,VA,USA,37.64688889,-75.76105556
MGC,USBP,Michigan City,IN,USA,41.70331694,-86.82124167
MGJ,USBP,Montgomery,NY,USA,41.50998278,-74.26465056
MGM,USBP,Montgomery,AL,USA,32.30064417,-86.39397611
MGR,USBP,Moultrie,GA,USA,31.08490917,-83.80325528
MGW,USBP,Morgantown,WV,USA,39.6429075,-79.91631417
MGY,USBP,Dayton,OH,USA,39.58897222,-84.22486111
MHE,USBP,Mitchell,SD,USA,43.77483333,-98.03861111
MHK,USBP,Manhattan,KS,USA,39.14096722,-96.67083278
MHL,USBP,Marshall,MO,USA,39.09575472,-93.20287889
MHM,USBP,Minchumina,AK,USA,63.880565,-152.3006756
MHP,USBP,Metter,GA,USA,32.37388889,-82.07919444
MHR,USBP,Sacramento,CA,USA,38.55389694,-121.2975908
MHT,USBP,Manchester,NH,USA,42.93451639,-71.43705583
MHV,USBP,Mojave,CA,USA,35.05936472,-118.1518561
MIA,USBP,Miami,FL,USA,25.79325,-80.29055556
MIB,USBP,NA,NA,USA,48.415769,-101.358039
MIC,USBP,Minneapolis,MN,USA,45.06198611,-93.3539375
MIE,USBP,Muncie,IN,USA,40.24234806,-85.39586
MIO,USBP,Miami,OK,USA,36.90922083,-94.88750028
MIT,USBP,Shafter,CA,USA,35.50592944,-119.1915236
MIV,USBP,Millville,NJ,USA,39.36780556,-75.07222222
MIW,USBP,Marshalltown,IA,USA,42.11272639,-92.91778778
MJQ,USBP,Jackson,MN,USA,43.65004111,-94.98654611
MJX,USBP,Toms River,NJ,USA,39.92749806,-74.29237917
MKA,USBP,Miller,SD,USA,44.52524444,-98.95811444
MKC,USBP,Kansas City,MO,USA,39.12324111,-94.592735
MKE,USBP,Milwaukee,WI,USA,42.94722222,-87.89658333
MKG,USBP,Muskegon,MI,USA,43.16948806,-86.23822306
MKJ,USBP,Marion,VA,USA,36.8948525,-81.349955
MKK,USBP,Kaunakakai,HI,USA,21.15288583,-157.0962561
MKL,USBP,Jackson,TN,USA,35.59987944,-88.91561611
MKO,USBP,Muskogee,OK,USA,35.65773028,-95.36164889
MKT,USBP,Mankato,MN,USA,44.22164528,-93.91874333
MKV,USBP,Marksville,LA,USA,31.09466,-92.06906861
MKY,USBP,Marco Island,FL,USA,25.99502778,-81.67252778
MLB,USBP,Melbourne,FL,USA,28.10275,-80.64580556
MLC,USBP,McAlester,OK,USA,34.88240194,-95.78346278
MLE,USBP,Omaha,NE,USA,41.196,-96.11227778
MLF,USBP,Milford,UT,USA,38.4266325,-113.0124564
MLI,USBP,Moline,IL,USA,41.44852639,-90.50753917
MLJ,USBP,Milledgeville,GA,USA,33.15419444,-83.24061111
MLL,USBP,Marshall,AK,USA,61.8659225,-162.0690456
MLS,USBP,Miles City,MT,USA,46.42795972,-105.8862397
MLT,USBP,Millinocket,ME,USA,45.64783611,-68.68556194
MLU,USBP,Monroe,LA,USA,32.51086556,-92.03768778
MLY,USBP,Manley Hot Springs,AK,USA,64.99756472,-150.6441297
MMH,USBP,Mammoth Lakes,CA,USA,37.62404861,-118.8377722
MMI,USBP,Athens,TN,USA,35.39730333,-84.56256861
MMK,USBP,Meriden,CT,USA,41.50871472,-72.82947833
MML,USBP,Marshall,MN,USA,44.45006611,-95.82234028
MMU,USBP,Morristown,NJ,USA,40.79935,-74.41487472
MMV,USBP,McMinnville,OR,USA,45.19444444,-123.1359444
MNF,USBP,Mountain View,MO,USA,36.99282694,-91.71445611
MNI,USBP,Manning,SC,USA,33.58711111,-80.20866667
MNM,USBP,Menominee,MI,USA,45.12665028,-87.63844056
MNN,USBP,Marion,OH,USA,40.61625,-83.06347222
MNV,USBP,Madisonville,TN,USA,35.54537222,-84.380235
MNZ,USBP,Hamilton,TX,USA,31.66592639,-98.1486375
MO6,USBP,Washington,MO,USA,38.59163472,-90.99761444
MO85,USBP,Harrisonville,MO,USA,38.61102222,-94.34213056
MOB,USBP,Mobile,AL,USA,30.69141667,-88.24283333
MOD,USBP,Modesto,CA,USA,37.62581722,-120.9544214
MOP,USBP,Mount Pleasant,MI,USA,43.62166833,-84.737485
MOR,USBP,Morristown,TN,USA,36.17939639,-83.37544944
MOT,USBP,Minot,ND,USA,48.25937778,-101.2803339
MOU,USBP,Mountain Village,AK,USA,62.09536222,-163.6820594
MOX,USBP,Morris,MN,USA,45.56651667,-95.96763611
MPE,USBP,Philadelphia,MS,USA,32.7995775,-89.12589472
MPJ,USBP,Morrilton,AR,USA,35.13886306,-92.90919694
MPO,USBP,Mount Pocono,PA,USA,41.1374775,-75.37887833
MPR,USBP,McPherson,KS,USA,38.35243722,-97.69133028
MPV,USBP,Barre-Montpelier,VT,USA,44.203505,-72.56232944
MPZ,USBP,Mount Pleasant,IA,USA,40.94661389,-91.511075
MQB,USBP,Macomb,IL,USA,40.52034556,-90.65246389
MQI,USBP,Manteo,NC,USA,35.91898806,-75.69553944
MQJ,USBP,Indianapolis,IN,USA,39.84348556,-85.89706389
MQT,USBP,NA,NA,USA,46.353639,-87.395361
MQW,USBP,McRae,GA,USA,32.09577778,-82.88002778
MQY,USBP,Smyrna,TN,USA,36.00897944,-86.52007667
MRB,USBP,Martinsburg,WV,USA,39.40193278,-77.98458139
MRC,USBP,Columbia-Mt Pleasant,TN,USA,35.55413889,-87.17891667
MRF,USBP,Marfa,TX,USA,30.37147222,-104.0166944
MRH,USBP,Beaufort,NC,USA,34.73355028,-76.66059611
MRI,USBP,Anchorage,AK,USA,61.21437861,-149.8461614
MRJ,USBP,Mineral Point,WI,USA,42.88532917,-90.23198583
MRN,USBP,Morganton,NC,USA,35.82149222,-81.61073639
MRY,USBP,Monterey,CA,USA,36.5869825,-121.8429478
MSA,USBP,Mount Pleasant,TX,USA,33.12936111,-94.97563889
MSL,USBP,Muscle Shoals,AL,USA,34.74532028,-87.61023222
MSN,USBP,Madison,WI,USA,43.13985778,-89.33751361
MSO,USBP,Missoula,MT,USA,46.91630556,-114.0905556
MSP,USBP,Minneapolis,MN,USA,44.88054694,-93.2169225
MSS,USBP,Massena,NY,USA,44.93582722,-74.84554583
MSV,USBP,Monticello,NY,USA,41.70164917,-74.79501389
MSY,USBP,New Orleans,LA,USA,29.99338889,-90.25802778
MTH,USBP,Marathon,FL,USA,24.72614083,-81.05137806
MTJ,USBP,Montrose,CO,USA,38.50886722,-107.8938333
MTM,USBP,Metlakatla,AK,USA,55.13104528,-131.5780675
MTN,USBP,Baltimore,MD,USA,39.32566333,-76.41376556
MTO,USBP,Mattoon-Charleston,IL,USA,39.47793722,-88.27923833
MTP,USBP,Montauk,NY,USA,41.07694333,-71.92039972
MTV,USBP,Martinsville,VA,USA,36.63074861,-80.01834917
MTW,USBP,Manitowoc,WI,USA,44.1287725,-87.68058472
MUE,USBP,Kamuela,HI,USA,20.00132694,-155.6681072
MUT,USBP,Muscatine,IA,USA,41.36786333,-91.14821639
MVC,USBP,Monroeville,AL,USA,31.45805306,-87.35104028
MVE,USBP,Montevideo,MN,USA,44.96905556,-95.71025
MVI,USBP,Monte Vista,CO,USA,37.52855833,-106.0460533
MVL,USBP,Morrisville,VT,USA,44.53460806,-72.61400444
MVM,USBP,Machias,ME,USA,44.70311111,-67.47861111
MVN,USBP,Mt. Vernon,IL,USA,38.32335444,-88.85847917
MVY,USBP,Marthas Vineyard,MA,USA,41.39302583,-70.6143325
MWA,USBP,Marion,IL,USA,37.75313528,-89.01159694
MWC,USBP,Milwaukee,WI,USA,43.11092694,-88.03442194
MWH,USBP,Moses Lake,WA,USA,47.20770806,-119.3201897
MWK,USBP,Mount Airy,NC,USA,36.459735,-80.55295722
MWL,USBP,Mineral Wells,TX,USA,32.78160556,-98.060175
MWM,USBP,Windom,MN,USA,43.91340167,-95.10940833
MWO,USBP,Middletown,OH,USA,39.53102778,-84.39527778
MXA,USBP,Manila,AR,USA,35.89444444,-90.15456944
MXO,USBP,Monticello,IA,USA,42.22611111,-91.16708333
MYF,USBP,San Diego,CA,USA,32.81573306,-117.1395664
MYK,USBP,May Creek,AK,USA,61.33567417,-142.686775
MYL,USBP,McCall,ID,USA,44.88879556,-116.1017497
MYR,USBP,Myrtle Beach,SC,USA,33.67975,-78.92833333
MYU,USBP,Mekoryuk,AK,USA,60.37142,-166.2706083
MYV,USBP,Marysville,CA,USA,39.09777278,-121.569825
MYZ,USBP,Marysville,KS,USA,39.85416833,-96.63021389
MZJ,USBP,Marana,AZ,USA,32.50984389,-111.3253339
MZZ,USBP,Marion,IN,USA,40.49037278,-85.67914389
N00,USBP,Lexington,NY,USA,42.27230778,-74.39403667
N03,USBP,Cortland,NY,USA,42.59264528,-76.2148825
N04,USBP,Madison,CT,USA,41.27118222,-72.54972972
N07,USBP,Lincoln Park,NJ,USA,40.94752444,-74.31450139
N10,USBP,Collegeville,PA,USA,40.20404833,-75.43026306
N12,USBP,Lakewood,NJ,USA,40.0667825,-74.17764167
N13,USBP,Bloomsburg,PA,USA,40.99778111,-76.43605583
N14,USBP,Lumbrerton,NJ,USA,39.93427778,-74.80725
N23,USBP,Sidney,NY,USA,42.30258,-75.41595639
N24,USBP,Questa,NM,USA,36.80030556,-105.5975
N25,USBP,"Westport, NY",NY,USA,44.15838611,-73.43290444
N27,USBP,Towanda,PA,USA,41.74324028,-76.44457083
N29,USBP,Magdalena,NM,USA,34.09450778,-107.2978142
N30,USBP,Honesdale,PA,USA,41.51533861,-75.25148139
N35,USBP,Punxsutawney,PA,USA,40.96667472,-78.93000528
N37,USBP,Monticello,NY,USA,41.62249167,-74.70141111
N38,USBP,Wellsboro,PA,USA,41.72790028,-77.39651139
N40,USBP,Pittstown,NJ,USA,40.56626889,-74.97864139
N47,USBP,Pottstown,PA,USA,40.26040083,-75.67085306
N51,USBP,Readington,NJ,USA,40.58286278,-74.73656222
N53,USBP,East Stroudsburg,PA,USA,41.03587167,-75.16067889
N57,USBP,Toughkenamon,PA,USA,39.83052639,-75.76974472
N66,USBP,Oneonta,NY,USA,42.52476694,-75.06446167
N67,USBP,Ambler,PA,USA,40.13647333,-75.26702972
N68,USBP,Chambersburg,PA,USA,39.97295167,-77.64326778
N69,USBP,Stormville,NY,USA,41.57698222,-73.73235278
N72,USBP,Warwick,NY,USA,41.28759361,-74.28709472
N73,USBP,Vincentown,NJ,USA,39.90415167,-74.74954917
N79,USBP,Shamokin,PA,USA,40.83692306,-76.55245611
N81,USBP,Hammonton,NJ,USA,39.66746889,-74.75773444
N82,USBP,Wurtsboro,NY,USA,41.59720444,-74.45840722
N85,USBP,Pittstown,NJ,USA,40.58757389,-75.01942056
N87,USBP,Robbinsville,NJ,USA,40.21394333,-74.60179472
N89,USBP,Ellenville,NY,USA,41.72787111,-74.37737583
N93,USBP,Golovin,AK,USA,64.55305556,-163.0088889
N99,USBP,West Chester,PA,USA,39.99472222,-75.58333333
NC14,USBP,Reidsville,NC,USA,36.43722083,-79.85101
NC67,USBP,West Jefferson,NC,USA,36.43243111,-81.41968472
ND06,USBP,Cavalier,ND,USA,48.78388139,-97.62981028
ND12,USBP,Ellendale,ND,USA,46.01247194,-98.51287889
ND17,USBP,Harvey,ND,USA,47.79123306,-99.93174222
ND26,USBP,Kenmare,ND,USA,48.66758278,-102.0475944
ND28,USBP,Lakota,ND,USA,48.0313875,-98.32788111
ND29,USBP,La Moure (New Site),ND,USA,46.34663556,-98.28371
ND33,USBP,Linton,ND,USA,46.21830472,-100.2450028
ND44,USBP,Mott,ND,USA,46.359725,-102.3229389
ND66,USBP,Washburn,ND,USA,47.35305,-101.0273681
NEW,USBP,New Orleans,LA,USA,30.04242056,-90.02825694
NH12,USBP,Plymouth,NH,USA,43.77923806,-71.75369056
NK03,USBP,Durhamville,NY,USA,43.13472111,-75.64890417
NQA,USBP,Millington,TN,USA,35.35666667,-89.87027778
NRN,USBP,Norton,KS,USA,39.84914444,-99.89320583
NUL,USBP,Nulato,AK,USA,64.72981944,-158.0731889
NVD,USBP,Nevada,MO,USA,37.85206528,-94.30486472
NY0,USBP,Johnstown,NY,USA,42.99821222,-74.32955111
O02,USBP,Beckwourth,CA,USA,39.82073556,-120.3543767
O05,USBP,Chester,CA,USA,40.28235278,-121.2411683
O08,USBP,Colusa,CA,USA,39.17903,-121.9933611
O09,USBP,Covelo,CA,USA,39.79015444,-123.2664025
O11,USBP,Stilwell,OK,USA,35.75703083,-94.64994417
O15,USBP,Turlock,CA,USA,37.48743556,-120.6968669
O16,USBP,Garberville,CA,USA,40.08597806,-123.8136397
O17,USBP,Grass Valley,CA,USA,39.22402778,-121.0030833
O19,USBP,Eureka,CA,USA,40.7193,-123.9275531
O21,USBP,Hoopa,CA,USA,41.04290778,-123.6683894
O22,USBP,Columbia,CA,USA,38.03042306,-120.4145556
O24,USBP,Lee Vining,CA,USA,37.95825861,-119.1065375
O26,USBP,Lone Pine,CA,USA,36.58826667,-118.0520314
O27,USBP,Oakdale,CA,USA,37.75634472,-120.8002089
O28,USBP,Willits,CA,USA,39.45129778,-123.3722844
O31,USBP,Healdsburg,CA,USA,38.65352083,-122.8994397
O32,USBP,Reedley,CA,USA,36.66633917,-119.4498483
O35,USBP,Hollis,OK,USA,34.70839417,-99.90871194
O37,USBP,Orland,CA,USA,39.72124194,-122.1466508
O41,USBP,Woodland,CA,USA,38.67387639,-121.8720772
O42,USBP,Woodlake,CA,USA,36.39883833,-119.1073289
O43,USBP,Yerington,NV,USA,39.00408444,-119.1579303
O45,USBP,Hooker,OK,USA,36.85708306,-101.2270903
O46,USBP,Weed,CA,USA,41.47487,-122.4530739
O47,USBP,Prague,OK,USA,35.48201417,-96.71862944
O48,USBP,Little River,CA,USA,39.26203778,-123.7537347
O52,USBP,Yuba City,CA,USA,39.12655889,-121.6091328
O53,USBP,Medford,OK,USA,36.79058417,-97.74899722
O54,USBP,Weaverville,CA,USA,40.7457,-122.92197
O57,USBP,Bridgeport,CA,USA,38.26241917,-119.2257094
O59,USBP,Cedarville,CA,USA,41.55267139,-120.1663339
O60,USBP,Cloverdale,CA,USA,38.7743525,-122.9922217
O61,USBP,Cameron Park,CA,USA,38.68407028,-120.9871642
O65,USBP,Okeene,OK,USA,36.11253667,-98.3086825
O68,USBP,Mariposa,CA,USA,37.51077,-120.0418439
